price,time,id
price,time,id
4.5,2024052010,33990
4.79,2024052014,33990
4.29,2024052018,33990
4.43,2024052022,33990
3.63,2024052102,33990
4.14,2024052106,33990
4.14,2024052110,33990
4.19,2024052114,33990
4.57,2024052118,33990
4.14,2024052122,33990
4.14,2024052202,33990
4.24,2024052206,33990
4.32,2024052210,33990
4.33,2024052214,33990
4.23,2024052218,33990
4.08,2024052222,33990
3.99,2024052302,33990
3.99,2024052306,33990
4.24,2024052310,33990
4.28,2024052314,33990
4.1,2024052318,33990
4.16,2024052322,33990
4.16,2024052402,33990
3.99,2024052406,33990
4.04,2024052410,33990
4.3,2024052414,33990
4.17,2024052418,33990
3.95,2024052422,33990
3.99,2024052502,33990
3.96,2024052506,33990
3.77,2024052510,33990
4.03,2024052514,33990
4.04,2024052518,33990
4.06,2024052522,33990
4.06,2024052602,33990
4.14,2024052606,33990
4.01,2024052610,33990
4.03,2024052614,33990
3.77,2024052618,33990
4.06,2024052622,33990
3.94,2024052702,33990
3.86,2024052706,33990
4.88,2024052710,33990
3.77,2024052714,33990
3.92,2024052718,33990
3.86,2024052722,33990
3.99,2024052802,33990
4.06,2024052806,33990
3.94,2024052810,33990
3.89,2024052814,33990
3.94,2024052818,33990
3.85,2024052822,33990
3.7,2024052902,33990
4.01,2024052906,33990
4.07,2024052910,33990
3.99,2024052914,33990
3.94,2024052918,33990
4.06,2024052922,33990
3.48,2024053002,33990
3.74,2024053006,33990
3.98,2024053010,33990
3.95,2024053014,33990
3.82,2024053018,33990
3.85,2024053022,33990
3.99,2024053102,33990
3.92,2024053106,33990
3.91,2024053110,33990
3.99,2024053114,33990
4.0,2024053118,33990
4.01,2024053122,33990
3.99,2024060102,33990
4.21,2024060106,33990
4.14,2024060110,33990
3.96,2024060114,33990
3.96,2024060118,33990
3.96,2024060122,33990
3.92,2024060202,33990
4.14,2024060206,33990
3.99,2024060210,33990
4.11,2024060214,33990
4.17,2024060218,33990
4.21,2024060222,33990
4.28,2024060302,33990
4.14,2024060306,33990
4.14,2024060310,33990
4.16,2024060314,33990
4.24,2024060318,33990
4.25,2024060322,33990
4.06,2024060402,33990
4.26,2024060406,33990
3.99,2024060410,33990
4.25,2024060414,33990
4.22,2024060418,33990
4.17,2024060422,33990
4.17,2024060502,33990
4.28,2024060506,33990
4.57,2024060510,33990
4.3,2024060514,33990
4.33,2024060518,33990
4.17,2024060522,33990
4.28,2024060602,33990
4.06,2024060606,33990
4.24,2024060610,33990
4.21,2024060614,33990
4.14,2024060618,33990
4.14,2024060622,33990
4.14,2024060702,33990
4.21,2024060706,33990
3.99,2024060710,33990
4.21,2024060714,33990
4.25,2024060718,33990
4.57,2024060722,33990
4.33,2024060802,33990
4.32,2024060806,33990
4.15,2024060810,33990
4.19,2024060814,33990
4.4,2024060818,33990
3.77,2024060822,33990
4.34,2024060902,33990
4.35,2024060906,33990
4.09,2024060910,33990
4.16,2024060914,33990
4.31,2024060918,33990
4.1,2024060922,33990
4.14,2024061002,33990
4.21,2024061006,33990
4.21,2024061010,33990
4.24,2024061014,33990
4.17,2024061018,33990
4.28,2024061022,33990
3.99,2024061102,33990
4.06,2024061106,33990
4.01,2024061110,33990
4.06,2024061114,33990
4.02,2024061118,33990
3.95,2024061122,33990
4.1,2024061202,33990
4.02,2024061206,33990
3.98,2024061210,33990
3.46,2024061214,33990
3.98,2024061218,33990
4.0,2024061222,33990
3.99,2024061302,33990
3.92,2024061306,33990
3.77,2024061310,33990
4.06,2024061314,33990
4.21,2024061318,33990
4.43,2024061322,33990
4.21,2024061402,33990
3.99,2024061406,33990
3.85,2024061410,33990
4.32,2024061414,33990
4.24,2024061418,33990
3.79,2024061422,33990
3.99,2024061502,33990
4.06,2024061506,33990
4.14,2024061510,33990
3.95,2024061514,33990
3.9,2024061518,33990
3.97,2024061522,33990
4.28,2024061602,33990
4.14,2024061606,33990
4.19,2024061610,33990
3.99,2024061614,33990
17.76,2024051818,33991
17.59,2024051822,33991
15.26,2024051902,33991
16.14,2024051906,33991
17.34,2024051910,33991
17.85,2024051914,33991
17.07,2024051918,33991
15.67,2024051922,33991
16.76,2024052002,33991
16.58,2024052006,33991
17.45,2024052010,33991
16.69,2024052014,33991
17.28,2024052018,33991
16.69,2024052022,33991
17.34,2024052102,33991
16.43,2024052106,33991
16.07,2024052110,33991
16.69,2024052114,33991
16.65,2024052118,33991
21.98,2024052122,33991
16.3,2024052202,33991
15.28,2024052206,33991
16.25,2024052210,33991
15.96,2024052214,33991
15.96,2024052218,33991
15.53,2024052222,33991
16.61,2024052302,33991
15.24,2024052306,33991
14.58,2024052310,33991
15.82,2024052314,33991
14.51,2024052318,33991
15.04,2024052322,33991
15.84,2024052402,33991
18.48,2024052406,33991
15.56,2024052410,33991
16.29,2024052414,33991
15.43,2024052418,33991
16.21,2024052422,33991
15.02,2024052502,33991
12.7,2024052506,33991
14.24,2024052510,33991
15.74,2024052514,33991
15.74,2024052518,33991
15.42,2024052522,33991
16.03,2024052602,33991
15.89,2024052606,33991
14.65,2024052610,33991
15.02,2024052614,33991
14.94,2024052618,33991
15.53,2024052622,33991
15.94,2024052702,33991
